Link_ID,QBER,Signal_Count,Decoy_Count,Attacked_Flag,Key_Loss,Source_Node,Dest_Node
Link_Node_A_Node_C,0.0223,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.1934,2718,196,1,0.9347,Node_B,Node_D
Link_Node_C_Node_D,0.0258,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0243,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.1842,2424,271,1,0.9444,Node_A,Node_C
Link_Node_B_Node_D,0.0265,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0299,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0299,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.021,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0247,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0266,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.2013,3768,251,1,0.8646,Node_A,Node_B
Link_Node_A_Node_C,0.0225,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0139,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0258,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.019,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0293,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0132,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0214,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.1934,3022,208,1,0.9168,Node_A,Node_B
Link_Node_A_Node_C,0.0202,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0184,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0289,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0139,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0286,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0211,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.045,5364,1023,1,0.1436,Node_C,Node_D
Link_Node_A_Node_B,0.0283,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0138,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.026,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0213,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0182,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0277,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.026,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0193,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0269,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0262,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0104,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.016,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0103,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0294,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0193,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0296,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0282,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0282,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0261,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0223,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.056,5614,976,1,0.155,Node_A,Node_B
Link_Node_A_Node_C,0.0238,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0142,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0169,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0257,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0131,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0137,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0262,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0138,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0107,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0205,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0104,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0118,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.025,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0119,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0226,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0197,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.2395,2641,186,1,0.8673,Node_A,Node_C
Link_Node_B_Node_D,0.0274,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.016,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0227,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0201,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.027,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.1883,2441,214,1,0.8139,Node_C,Node_D
Link_Node_A_Node_B,0.0263,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0104,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0285,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0655,5136,848,1,0.2402,Node_C,Node_D
Link_Node_A_Node_B,0.0162,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0183,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0213,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0167,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0265,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0126,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.026,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0295,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0165,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0294,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0272,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.2542,3036,179,1,0.8391,Node_C,Node_D
Link_Node_A_Node_B,0.0207,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0109,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0184,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0177,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0262,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0151,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0251,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0114,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0273,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0114,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0186,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0176,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0185,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0233,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0163,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0261,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0206,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0161,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0212,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0138,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0188,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0203,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0153,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0189,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.017,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0232,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0114,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0169,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.011,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.2365,2822,308,1,0.8903,Node_A,Node_C
Link_Node_B_Node_D,0.0215,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.2413,3586,159,1,0.9316,Node_C,Node_D
Link_Node_A_Node_B,0.0139,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0117,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0271,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0147,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0114,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0271,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0147,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0277,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0286,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0101,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0438,5200,999,1,0.2967,Node_C,Node_D
Link_Node_A_Node_B,0.0276,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0108,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0174,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.021,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0115,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0169,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0183,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0174,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0155,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0224,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0256,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0107,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0136,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0132,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0181,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0246,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0134,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.066,4657,791,1,0.2253,Node_B,Node_D
Link_Node_C_Node_D,0.0138,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0224,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0295,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0249,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0688,5427,853,1,0.1941,Node_C,Node_D
Link_Node_A_Node_B,0.0228,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0186,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.014,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0283,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.018,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0204,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0292,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0269,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.011,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0297,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0688,4700,826,1,0.2773,Node_B,Node_D
Link_Node_C_Node_D,0.0207,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.025,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.012,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.022,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0199,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0144,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0263,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0489,5165,922,1,0.1453,Node_C,Node_D
Link_Node_A_Node_B,0.02,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0103,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0293,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.026,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0223,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0224,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0154,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0249,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0214,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0178,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0296,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.014,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0199,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0186,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0209,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0155,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0104,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.023,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2295,2967,179,1,0.8675,Node_B,Node_D
Link_Node_C_Node_D,0.0114,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0136,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.241,2846,248,1,0.9535,Node_A,Node_C
Link_Node_B_Node_D,0.0103,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0213,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0285,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0204,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0186,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0244,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0281,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0214,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0183,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0184,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0215,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0255,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.2348,2751,226,1,0.9166,Node_B,Node_D
Link_Node_C_Node_D,0.0263,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0168,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0233,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0183,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0117,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0294,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.021,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0279,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.027,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0254,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0214,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0106,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0235,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0157,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.2682,2324,250,1,0.9505,Node_A,Node_C
Link_Node_B_Node_D,0.2053,2716,248,1,0.8876,Node_B,Node_D
Link_Node_C_Node_D,0.0262,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0293,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0259,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0143,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0134,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0258,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0217,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0213,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0256,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0139,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0129,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0279,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0101,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.019,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0126,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0136,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0504,5362,996,1,0.2615,Node_C,Node_D
Link_Node_A_Node_B,0.0222,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.1861,2640,334,1,0.9826,Node_A,Node_C
Link_Node_B_Node_D,0.0124,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0166,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.024,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0123,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.014,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0275,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0405,5720,976,1,0.1884,Node_A,Node_B
Link_Node_A_Node_C,0.0219,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0294,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0231,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0188,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0206,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0149,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0118,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.016,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.027,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0112,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0265,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0195,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0106,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0165,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0166,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0173,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.017,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0178,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0107,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0206,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0293,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0233,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0235,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.019,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0177,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0114,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0185,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0251,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0161,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0172,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0258,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0154,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0234,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0149,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0165,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0174,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0127,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0136,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0223,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0252,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.018,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0206,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0163,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0154,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0252,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0158,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.015,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0237,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0206,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0276,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0217,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0126,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0198,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0259,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0124,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0275,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0206,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0282,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0253,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0141,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0158,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0337,5593,951,1,0.1983,Node_C,Node_D
Link_Node_A_Node_B,0.0179,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0246,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0105,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0667,5624,938,1,0.2589,Node_C,Node_D
Link_Node_A_Node_B,0.012,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0214,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.02,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0217,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0181,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0192,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0179,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0266,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.051,5474,986,1,0.1811,Node_A,Node_B
Link_Node_A_Node_C,0.0252,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0174,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0144,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0291,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0221,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0642,4695,769,1,0.1233,Node_B,Node_D
Link_Node_C_Node_D,0.0261,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0601,5870,1069,1,0.1374,Node_A,Node_B
Link_Node_A_Node_C,0.02,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0111,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0284,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0107,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.029,5011,1002,0,0.0,Node_B,Node_D
Link_Node_C_Node_D,0.0223,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0133,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0118,5754,1150,0,0.0,Node_A,Node_C
Link_Node_B_Node_D,0.0471,4324,786,1,0.1142,Node_B,Node_D
Link_Node_C_Node_D,0.0118,6025,1205,0,0.0,Node_C,Node_D
Link_Node_A_Node_B,0.0201,6309,1261,0,0.0,Node_A,Node_B
Link_Node_A_Node_C,0.0357,5330,934,1,0.2494,Node_A,Node_C
