Link_ID,QBER,Signal_Count,Decoy_Count,Attacked_Flag,Key_Loss,Source_Node,Dest_Node,Secure_Key_Rate,Key_Rate_Cost
Link_Node_B_Node_D,0.0186,5011,1002,0,0.0,Node_B,Node_D,0.213951,0.0
Link_Node_C_Node_D,0.0176,6025,1205,0,0.0,Node_C,Node_D,0.261752,0.0
Link_Node_A_Node_B,0.0185,6309,1261,0,0.0,Node_A,Node_B,0.269819,0.0
Link_Node_A_Node_C,0.0233,5754,1150,0,0.0,Node_A,Node_C,0.226206,0.013532
Link_Node_B_Node_D,0.0163,5011,1002,0,0.0,Node_B,Node_D,0.222638,0.0
Link_Node_C_Node_D,0.0261,6025,1205,0,0.0,Node_C,Node_D,0.225291,0.025767
Link_Node_A_Node_B,0.0206,6309,1261,0,0.0,Node_A,Node_B,0.26012,0.002743
Link_Node_A_Node_C,0.0161,5754,1150,0,0.0,Node_A,Node_C,0.256512,0.0
Link_Node_B_Node_D,0.0212,5011,1002,0,0.0,Node_B,Node_D,0.204456,0.004342
Link_Node_C_Node_D,0.0138,6025,1205,0,0.0,Node_C,Node_D,0.279477,0.0
Link_Node_A_Node_B,0.0188,6309,1261,0,0.0,Node_A,Node_B,0.268417,0.0
Link_Node_A_Node_C,0.0203,5754,1150,0,0.0,Node_A,Node_C,0.238484,0.001253
Link_Node_B_Node_D,0.0153,5011,1002,0,0.0,Node_B,Node_D,0.226509,0.0
Link_Node_C_Node_D,0.0189,6025,1205,0,0.0,Node_C,Node_D,0.255916,0.0
Link_Node_A_Node_B,0.017,6309,1261,0,0.0,Node_A,Node_B,0.27692,0.0
Link_Node_A_Node_C,0.0232,5754,1150,0,0.0,Node_A,Node_C,0.226608,0.013129
Link_Node_B_Node_D,0.0114,5011,1002,0,0.0,Node_B,Node_D,0.242244,0.0
Link_Node_C_Node_D,0.0169,6025,1205,0,0.0,Node_C,Node_D,0.26494,0.0
Link_Node_A_Node_B,0.011,6309,1261,0,0.0,Node_A,Node_B,0.307085,0.0
Link_Node_A_Node_C,0.2365,2822,308,1,0.8903,Node_A,Node_C,0.0,0.108687
Link_Node_B_Node_D,0.0215,5011,1002,0,0.0,Node_B,Node_D,0.203381,0.005417
Link_Node_C_Node_D,0.2413,3586,159,1,0.9316,Node_C,Node_D,0.0,0.130043
Link_Node_A_Node_B,0.0139,6309,1261,0,0.0,Node_A,Node_B,0.292117,0.0
Link_Node_A_Node_C,0.0117,5754,1150,0,0.0,Node_A,Node_C,0.276704,0.0
Link_Node_B_Node_D,0.0271,5011,1002,0,0.0,Node_B,Node_D,0.183995,0.024802
Link_Node_C_Node_D,0.0147,6025,1205,0,0.0,Node_C,Node_D,0.275182,0.0
Link_Node_A_Node_B,0.0114,6309,1261,0,0.0,Node_A,Node_B,0.304971,0.0
Link_Node_A_Node_C,0.0271,5754,1150,0,0.0,Node_A,Node_C,0.21126,0.028478
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D,0.2269,0.0
Link_Node_C_Node_D,0.0147,6025,1205,0,0.0,Node_C,Node_D,0.275182,0.0
Link_Node_A_Node_B,0.0277,6309,1261,0,0.0,Node_A,Node_B,0.229113,0.033751
Link_Node_A_Node_C,0.0286,5754,1150,0,0.0,Node_A,Node_C,0.205527,0.03421
Link_Node_B_Node_D,0.0101,5011,1002,0,0.0,Node_B,Node_D,0.247753,0.0
Link_Node_C_Node_D,0.0438,5200,999,1,0.2967,Node_C,Node_D,0.136249,0.079007
Link_Node_A_Node_B,0.0276,6309,1261,0,0.0,Node_A,Node_B,0.229533,0.033331
Link_Node_A_Node_C,0.0108,5754,1150,0,0.0,Node_A,Node_C,0.281037,0.0
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D,0.2269,0.0
Link_Node_C_Node_D,0.0174,6025,1205,0,0.0,Node_C,Node_D,0.26266,0.0
Link_Node_A_Node_B,0.021,6309,1261,0,0.0,Node_A,Node_B,0.258303,0.004561
Link_Node_A_Node_C,0.0115,5754,1150,0,0.0,Node_A,Node_C,0.27766,0.0
Link_Node_B_Node_D,0.0169,5011,1002,0,0.0,Node_B,Node_D,0.220344,0.0
Link_Node_C_Node_D,0.0183,6025,1205,0,0.0,Node_C,Node_D,0.258596,0.0
Link_Node_A_Node_B,0.0174,6309,1261,0,0.0,Node_A,Node_B,0.275011,0.0
Link_Node_A_Node_C,0.0155,5754,1150,0,0.0,Node_A,Node_C,0.259179,0.0
Link_Node_B_Node_D,0.0224,5011,1002,0,0.0,Node_B,Node_D,0.20018,0.008618
Link_Node_C_Node_D,0.0256,6025,1205,0,0.0,Node_C,Node_D,0.227335,0.023723
Link_Node_A_Node_B,0.0107,6309,1261,0,0.0,Node_A,Node_B,0.308681,0.0
Link_Node_A_Node_C,0.0136,5754,1150,0,0.0,Node_A,Node_C,0.267796,0.0
Link_Node_B_Node_D,0.0132,5011,1002,0,0.0,Node_B,Node_D,0.234846,0.0
Link_Node_C_Node_D,0.0181,6025,1205,0,0.0,Node_C,Node_D,0.259495,0.0
Link_Node_A_Node_B,0.0246,6309,1261,0,0.0,Node_A,Node_B,0.242342,0.020522
Link_Node_A_Node_C,0.0134,5754,1150,0,0.0,Node_A,Node_C,0.268719,0.0
Link_Node_B_Node_D,0.066,4657,791,1,0.2253,Node_B,Node_D,0.065986,0.123193
Link_Node_C_Node_D,0.0138,6025,1205,0,0.0,Node_C,Node_D,0.279477,0.0
Link_Node_A_Node_B,0.0224,6309,1261,0,0.0,Node_A,Node_B,0.252014,0.01085
Link_Node_A_Node_C,0.0295,5754,1150,0,0.0,Node_A,Node_C,0.20213,0.037608
Link_Node_B_Node_D,0.0249,5011,1002,0,0.0,Node_B,Node_D,0.191464,0.017334
Link_Node_C_Node_D,0.0688,5427,853,1,0.1941,Node_C,Node_D,0.068864,0.149205
Link_Node_A_Node_B,0.0228,6309,1261,0,0.0,Node_A,Node_B,0.250237,0.012627
Link_Node_A_Node_C,0.0186,5754,1150,0,0.0,Node_A,Node_C,0.245654,0.0
Link_Node_B_Node_D,0.014,5011,1002,0,0.0,Node_B,Node_D,0.231635,0.0
Link_Node_C_Node_D,0.0283,6025,1205,0,0.0,Node_C,Node_D,0.216425,0.034633
Link_Node_A_Node_B,0.018,6309,1261,0,0.0,Node_A,Node_B,0.272169,0.0
Link_Node_A_Node_C,0.0204,5754,1150,0,0.0,Node_A,Node_C,0.238067,0.00167
Link_Node_B_Node_D,0.0292,5011,1002,0,0.0,Node_B,Node_D,0.177027,0.031771
Link_Node_C_Node_D,0.0269,6025,1205,0,0.0,Node_C,Node_D,0.222043,0.029015
Link_Node_A_Node_B,0.011,6309,1261,0,0.0,Node_A,Node_B,0.307085,0.0
Link_Node_A_Node_C,0.0297,5754,1150,0,0.0,Node_A,Node_C,0.201379,0.038359
Link_Node_B_Node_D,0.0688,4700,826,1,0.2773,Node_B,Node_D,0.060596,0.131291
Link_Node_C_Node_D,0.0207,6025,1205,0,0.0,Node_C,Node_D,0.248003,0.003055
Link_Node_A_Node_B,0.025,6309,1261,0,0.0,Node_A,Node_B,0.24061,0.022254
Link_Node_A_Node_C,0.012,5754,1150,0,0.0,Node_A,Node_C,0.275276,0.0
Link_Node_B_Node_D,0.0152,5011,1002,0,0.0,Node_B,Node_D,0.2269,0.0
Link_Node_C_Node_D,0.022,6025,1205,0,0.0,Node_C,Node_D,0.242401,0.008657
Link_Node_A_Node_B,0.0199,6309,1261,0,0.0,Node_A,Node_B,0.263323,0.0
Link_Node_A_Node_C,0.0144,5754,1150,0,0.0,Node_A,Node_C,0.264134,0.0
Link_Node_B_Node_D,0.0263,5011,1002,0,0.0,Node_B,Node_D,0.186691,0.022107
Link_Node_C_Node_D,0.0489,5165,922,1,0.1453,Node_C,Node_D,0.119158,0.09221
Link_Node_A_Node_B,0.02,6309,1261,0,0.0,Node_A,Node_B,0.262864,0.0
Link_Node_A_Node_C,0.0103,5754,1150,0,0.0,Node_A,Node_C,0.28348,0.0
Link_Node_B_Node_D,0.0293,5011,1002,0,0.0,Node_B,Node_D,0.176699,0.032099
Link_Node_C_Node_D,0.026,6025,1205,0,0.0,Node_C,Node_D,0.225699,0.025359
Link_Node_A_Node_B,0.0223,6309,1261,0,0.0,Node_A,Node_B,0.25246,0.010404
Link_Node_A_Node_C,0.0224,5754,1150,0,0.0,Node_A,Node_C,0.229842,0.009895
Link_Node_B_Node_D,0.0154,5011,1002,0,0.0,Node_B,Node_D,0.226119,0.0
Link_Node_C_Node_D,0.0249,6025,1205,0,0.0,Node_C,Node_D,0.230216,0.020842
Link_Node_A_Node_B,0.0214,6309,1261,0,0.0,Node_A,Node_B,0.256495,0.006369
Link_Node_A_Node_C,0.0178,5754,1150,0,0.0,Node_A,Node_C,0.249086,0.0
Link_Node_B_Node_D,0.0296,5011,1002,0,0.0,Node_B,Node_D,0.175716,0.033082
Link_Node_C_Node_D,0.014,6025,1205,0,0.0,Node_C,Node_D,0.278517,0.0
Link_Node_A_Node_B,0.0199,6309,1261,0,0.0,Node_A,Node_B,0.263323,0.0
Link_Node_A_Node_C,0.0186,5754,1150,0,0.0,Node_A,Node_C,0.245654,0.0
Link_Node_B_Node_D,0.0209,5011,1002,0,0.0,Node_B,Node_D,0.205535,0.003263
Link_Node_C_Node_D,0.0155,6025,1205,0,0.0,Node_C,Node_D,0.271417,0.0
Link_Node_A_Node_B,0.0104,6309,1261,0,0.0,Node_A,Node_B,0.310288,0.0
Link_Node_A_Node_C,0.023,5754,1150,0,0.0,Node_A,Node_C,0.227414,0.012324
Link_Node_B_Node_D,0.2295,2967,179,1,0.8675,Node_B,Node_D,0.0,0.109243
Link_Node_C_Node_D,0.0114,6025,1205,0,0.0,Node_C,Node_D,0.291273,0.0
Link_Node_A_Node_B,0.0136,6309,1261,0,0.0,Node_A,Node_B,0.293629,0.0
Link_Node_A_Node_C,0.241,2846,248,1,0.9535,Node_A,Node_C,0.0,0.107437
Link_Node_B_Node_D,0.0103,5011,1002,0,0.0,Node_B,Node_D,0.246895,0.0
Link_Node_C_Node_D,0.0213,6025,1205,0,0.0,Node_C,Node_D,0.245406,0.005652
Link_Node_A_Node_B,0.0285,6309,1261,0,0.0,Node_A,Node_B,0.225769,0.037094
Link_Node_A_Node_C,0.0204,5754,1150,0,0.0,Node_A,Node_C,0.238067,0.00167
Link_Node_B_Node_D,0.0186,5011,1002,0,0.0,Node_B,Node_D,0.213951,0.0
Link_Node_C_Node_D,0.0244,6025,1205,0,0.0,Node_C,Node_D,0.232287,0.01877
Link_Node_A_Node_B,0.0281,6309,1261,0,0.0,Node_A,Node_B,0.227438,0.035426
Link_Node_A_Node_C,0.0214,5754,1150,0,0.0,Node_A,Node_C,0.233929,0.005809
Link_Node_B_Node_D,0.0183,5011,1002,0,0.0,Node_B,Node_D,0.215068,0.0
Link_Node_C_Node_D,0.0184,6025,1205,0,0.0,Node_C,Node_D,0.258148,0.0
Link_Node_A_Node_B,0.0215,6309,1261,0,0.0,Node_A,Node_B,0.256044,0.006819
Link_Node_A_Node_C,0.0255,5754,1150,0,0.0,Node_A,Node_C,0.217476,0.022261
Link_Node_B_Node_D,0.2348,2751,226,1,0.9166,Node_B,Node_D,0.0,0.103375
Link_Node_C_Node_D,0.0263,6025,1205,0,0.0,Node_C,Node_D,0.224476,0.026582
Link_Node_A_Node_B,0.0168,6309,1261,0,0.0,Node_A,Node_B,0.277879,0.0
Link_Node_A_Node_C,0.0233,5754,1150,0,0.0,Node_A,Node_C,0.226206,0.013532
Link_Node_B_Node_D,0.0183,5011,1002,0,0.0,Node_B,Node_D,0.215068,0.0
Link_Node_C_Node_D,0.0117,6025,1205,0,0.0,Node_C,Node_D,0.289769,0.0
Link_Node_A_Node_B,0.0294,6309,1261,0,0.0,Node_A,Node_B,0.22204,0.040824
Link_Node_A_Node_C,0.021,5754,1150,0,0.0,Node_A,Node_C,0.235578,0.00416
Link_Node_B_Node_D,0.0279,5011,1002,0,0.0,Node_B,Node_D,0.181323,0.027475
Link_Node_C_Node_D,0.027,6025,1205,0,0.0,Node_C,Node_D,0.221639,0.029419
Link_Node_A_Node_B,0.0254,6309,1261,0,0.0,Node_A,Node_B,0.238885,0.023979
Link_Node_A_Node_C,0.0214,5754,1150,0,0.0,Node_A,Node_C,0.233929,0.005809
Link_Node_B_Node_D,0.0106,5011,1002,0,0.0,Node_B,Node_D,0.245616,0.0
Link_Node_C_Node_D,0.0235,6025,1205,0,0.0,Node_C,Node_D,0.236046,0.015011
Link_Node_A_Node_B,0.0157,6309,1261,0,0.0,Node_A,Node_B,0.283203,0.0
Link_Node_A_Node_C,0.2682,2324,250,1,0.9505,Node_A,Node_C,0.0,0.089381
Link_Node_B_Node_D,0.2053,2716,248,1,0.8876,Node_B,Node_D,0.0,0.102923
Link_Node_C_Node_D,0.0262,6025,1205,0,0.0,Node_C,Node_D,0.224883,0.026174
Link_Node_A_Node_B,0.0293,6309,1261,0,0.0,Node_A,Node_B,0.222453,0.040411
Link_Node_A_Node_C,0.0259,5754,1150,0,0.0,Node_A,Node_C,0.215912,0.023826
Link_Node_B_Node_D,0.0143,5011,1002,0,0.0,Node_B,Node_D,0.230443,0.0
Link_Node_C_Node_D,0.0134,6025,1205,0,0.0,Node_C,Node_D,0.281408,0.0
Link_Node_A_Node_B,0.0258,6309,1261,0,0.0,Node_A,Node_B,0.237168,0.025696
Link_Node_A_Node_C,0.0217,5754,1150,0,0.0,Node_A,Node_C,0.232698,0.00704
Link_Node_B_Node_D,0.0213,5011,1002,0,0.0,Node_B,Node_D,0.204097,0.004701
Link_Node_C_Node_D,0.0256,6025,1205,0,0.0,Node_C,Node_D,0.227335,0.023723
Link_Node_A_Node_B,0.0139,6309,1261,0,0.0,Node_A,Node_B,0.292117,0.0
Link_Node_A_Node_C,0.0129,5754,1150,0,0.0,Node_A,Node_C,0.271042,0.0
Link_Node_B_Node_D,0.0279,5011,1002,0,0.0,Node_B,Node_D,0.181323,0.027475
Link_Node_C_Node_D,0.0101,6025,1205,0,0.0,Node_C,Node_D,0.297896,0.0
Link_Node_A_Node_B,0.019,6309,1261,0,0.0,Node_A,Node_B,0.267485,0.0
Link_Node_A_Node_C,0.0126,5754,1150,0,0.0,Node_A,Node_C,0.272445,0.0
Link_Node_B_Node_D,0.0136,5011,1002,0,0.0,Node_B,Node_D,0.233235,0.0
Link_Node_C_Node_D,0.0504,5362,996,1,0.2615,Node_C,Node_D,0.120076,0.100701
Link_Node_A_Node_B,0.0222,6309,1261,0,0.0,Node_A,Node_B,0.252906,0.009958
Link_Node_A_Node_C,0.1861,2640,334,1,0.9826,Node_A,Node_C,0.0,0.10327
Link_Node_B_Node_D,0.0124,5011,1002,0,0.0,Node_B,Node_D,0.238104,0.0
Link_Node_C_Node_D,0.0166,6025,1205,0,0.0,Node_C,Node_D,0.266316,0.0
Link_Node_A_Node_B,0.024,6309,1261,0,0.0,Node_A,Node_B,0.244955,0.017909
Link_Node_A_Node_C,0.0123,5754,1150,0,0.0,Node_A,Node_C,0.273857,0.0
Link_Node_B_Node_D,0.014,5011,1002,0,0.0,Node_B,Node_D,0.231635,0.0
Link_Node_C_Node_D,0.0275,6025,1205,0,0.0,Node_C,Node_D,0.219625,0.031432
Link_Node_A_Node_B,0.0405,5720,976,1,0.1884,Node_A,Node_B,0.157928,0.074587
Link_Node_A_Node_C,0.0219,5754,1150,0,0.0,Node_A,Node_C,0.231879,0.007858
Link_Node_B_Node_D,0.0294,5011,1002,0,0.0,Node_B,Node_D,0.176371,0.032427
Link_Node_C_Node_D,0.0231,6025,1205,0,0.0,Node_C,Node_D,0.23773,0.013328
Link_Node_A_Node_B,0.0188,6309,1261,0,0.0,Node_A,Node_B,0.268417,0.0
Link_Node_A_Node_C,0.0206,5754,1150,0,0.0,Node_A,Node_C,0.237235,0.002502
Link_Node_B_Node_D,0.0149,5011,1002,0,0.0,Node_B,Node_D,0.228075,0.0
Link_Node_C_Node_D,0.0118,6025,1205,0,0.0,Node_C,Node_D,0.28927,0.0
Link_Node_A_Node_B,0.016,6309,1261,0,0.0,Node_A,Node_B,0.281742,0.0
Link_Node_A_Node_C,0.027,5754,1150,0,0.0,Node_A,Node_C,0.211645,0.028092
Link_Node_B_Node_D,0.0112,5011,1002,0,0.0,Node_B,Node_D,0.243082,0.0
Link_Node_C_Node_D,0.0265,6025,1205,0,0.0,Node_C,Node_D,0.223663,0.027394
Link_Node_A_Node_B,0.0195,6309,1261,0,0.0,Node_A,Node_B,0.265167,0.0
Link_Node_A_Node_C,0.0106,5754,1150,0,0.0,Node_A,Node_C,0.282011,0.0
Link_Node_B_Node_D,0.0165,5011,1002,0,0.0,Node_B,Node_D,0.221871,0.0
Link_Node_C_Node_D,0.0166,6025,1205,0,0.0,Node_C,Node_D,0.266316,0.0
Link_Node_A_Node_B,0.0173,6309,1261,0,0.0,Node_A,Node_B,0.275488,0.0
Link_Node_A_Node_C,0.017,5754,1150,0,0.0,Node_A,Node_C,0.252557,0.0
Link_Node_B_Node_D,0.0178,5011,1002,0,0.0,Node_B,Node_D,0.21694,0.0
Link_Node_C_Node_D,0.0107,6025,1205,0,0.0,Node_C,Node_D,0.294817,0.0
Link_Node_A_Node_B,0.0206,6309,1261,0,0.0,Node_A,Node_B,0.26012,0.002743
Link_Node_A_Node_C,0.0293,5754,1150,0,0.0,Node_A,Node_C,0.202882,0.036856
Link_Node_B_Node_D,0.0233,5011,1002,0,0.0,Node_B,Node_D,0.197013,0.011785
Link_Node_C_Node_D,0.0235,6025,1205,0,0.0,Node_C,Node_D,0.236046,0.015011
Link_Node_A_Node_B,0.019,6309,1261,0,0.0,Node_A,Node_B,0.267485,0.0
Link_Node_A_Node_C,0.0177,5754,1150,0,0.0,Node_A,Node_C,0.249517,0.0
Link_Node_B_Node_D,0.0114,5011,1002,0,0.0,Node_B,Node_D,0.242244,0.0
Link_Node_C_Node_D,0.0185,6025,1205,0,0.0,Node_C,Node_D,0.2577,0.0
Link_Node_A_Node_B,0.0251,6309,1261,0,0.0,Node_A,Node_B,0.240178,0.022686
Link_Node_A_Node_C,0.0161,5754,1150,0,0.0,Node_A,Node_C,0.256512,0.0
Link_Node_B_Node_D,0.0172,5011,1002,0,0.0,Node_B,Node_D,0.219204,0.0
Link_Node_C_Node_D,0.0258,6025,1205,0,0.0,Node_C,Node_D,0.226516,0.024542
Link_Node_A_Node_B,0.0154,6309,1261,0,0.0,Node_A,Node_B,0.28467,0.0
Link_Node_A_Node_C,0.0234,5754,1150,0,0.0,Node_A,Node_C,0.225804,0.013933
Link_Node_B_Node_D,0.0149,5011,1002,0,0.0,Node_B,Node_D,0.228075,0.0
Link_Node_C_Node_D,0.0165,6025,1205,0,0.0,Node_C,Node_D,0.266776,0.0
Link_Node_A_Node_B,0.0174,6309,1261,0,0.0,Node_A,Node_B,0.275011,0.0
Link_Node_A_Node_C,0.0127,5754,1150,0,0.0,Node_A,Node_C,0.271977,0.0
Link_Node_B_Node_D,0.0136,5011,1002,0,0.0,Node_B,Node_D,0.233235,0.0
Link_Node_C_Node_D,0.0223,6025,1205,0,0.0,Node_C,Node_D,0.241121,0.009937
Link_Node_A_Node_B,0.0252,6309,1261,0,0.0,Node_A,Node_B,0.239746,0.023118
Link_Node_A_Node_C,0.018,5754,1150,0,0.0,Node_A,Node_C,0.248224,0.0
Link_Node_B_Node_D,0.0206,5011,1002,0,0.0,Node_B,Node_D,0.206619,0.002179
Link_Node_C_Node_D,0.0163,6025,1205,0,0.0,Node_C,Node_D,0.267699,0.0
Link_Node_A_Node_B,0.0154,6309,1261,0,0.0,Node_A,Node_B,0.28467,0.0
Link_Node_A_Node_C,0.0252,5754,1150,0,0.0,Node_A,Node_C,0.218654,0.021084
Link_Node_B_Node_D,0.0158,5011,1002,0,0.0,Node_B,Node_D,0.224566,0.0
Link_Node_C_Node_D,0.015,6025,1205,0,0.0,Node_C,Node_D,0.273764,0.0
Link_Node_A_Node_B,0.0237,6309,1261,0,0.0,Node_A,Node_B,0.246269,0.016595
Link_Node_A_Node_C,0.0206,5754,1150,0,0.0,Node_A,Node_C,0.237235,0.002502
Link_Node_B_Node_D,0.0276,5011,1002,0,0.0,Node_B,Node_D,0.182323,0.026475
Link_Node_C_Node_D,0.0217,6025,1205,0,0.0,Node_C,Node_D,0.243685,0.007372
Link_Node_A_Node_B,0.0126,6309,1261,0,0.0,Node_A,Node_B,0.298727,0.0
Link_Node_A_Node_C,0.0198,5754,1150,0,0.0,Node_A,Node_C,0.240576,0.0
Link_Node_B_Node_D,0.0259,5011,1002,0,0.0,Node_B,Node_D,0.188047,0.020751
Link_Node_C_Node_D,0.0124,6025,1205,0,0.0,Node_C,Node_D,0.286294,0.0
Link_Node_A_Node_B,0.0275,6309,1261,0,0.0,Node_A,Node_B,0.229953,0.032911
Link_Node_A_Node_C,0.0206,5754,1150,0,0.0,Node_A,Node_C,0.237235,0.002502
Link_Node_B_Node_D,0.0282,5011,1002,0,0.0,Node_B,Node_D,0.180326,0.028471
Link_Node_C_Node_D,0.0253,6025,1205,0,0.0,Node_C,Node_D,0.228567,0.022491
Link_Node_A_Node_B,0.0141,6309,1261,0,0.0,Node_A,Node_B,0.291113,0.0
Link_Node_A_Node_C,0.0158,5754,1150,0,0.0,Node_A,Node_C,0.257842,0.0
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D,0.213579,0.0
Link_Node_C_Node_D,0.0337,5593,951,1,0.1983,Node_C,Node_D,0.17693,0.050307
Link_Node_A_Node_B,0.0179,6309,1261,0,0.0,Node_A,Node_B,0.272641,0.0
Link_Node_A_Node_C,0.0246,5754,1150,0,0.0,Node_A,Node_C,0.221021,0.018716
Link_Node_B_Node_D,0.0105,5011,1002,0,0.0,Node_B,Node_D,0.246042,0.0
Link_Node_C_Node_D,0.0667,5624,938,1,0.2589,Node_C,Node_D,0.077586,0.150276
Link_Node_A_Node_B,0.012,6309,1261,0,0.0,Node_A,Node_B,0.301831,0.0
Link_Node_A_Node_C,0.0214,5754,1150,0,0.0,Node_A,Node_C,0.233929,0.005809
Link_Node_B_Node_D,0.02,5011,1002,0,0.0,Node_B,Node_D,0.208798,0.0
Link_Node_C_Node_D,0.0217,6025,1205,0,0.0,Node_C,Node_D,0.243685,0.007372
Link_Node_A_Node_B,0.0181,6309,1261,0,0.0,Node_A,Node_B,0.271698,0.0
Link_Node_A_Node_C,0.0192,5754,1150,0,0.0,Node_A,Node_C,0.243104,0.0
Link_Node_B_Node_D,0.0179,5011,1002,0,0.0,Node_B,Node_D,0.216564,0.0
Link_Node_C_Node_D,0.0266,6025,1205,0,0.0,Node_C,Node_D,0.223257,0.0278
Link_Node_A_Node_B,0.051,5474,986,1,0.1811,Node_A,Node_B,0.120233,0.104086
Link_Node_A_Node_C,0.0252,5754,1150,0,0.0,Node_A,Node_C,0.218654,0.021084
Link_Node_B_Node_D,0.0174,5011,1002,0,0.0,Node_B,Node_D,0.218447,0.0
Link_Node_C_Node_D,0.0144,6025,1205,0,0.0,Node_C,Node_D,0.276607,0.0
Link_Node_A_Node_B,0.0291,6309,1261,0,0.0,Node_A,Node_B,0.22328,0.039584
Link_Node_A_Node_C,0.0221,5754,1150,0,0.0,Node_A,Node_C,0.231063,0.008675
Link_Node_B_Node_D,0.0642,4695,769,1,0.1233,Node_B,Node_D,0.070263,0.119472
Link_Node_C_Node_D,0.0261,6025,1205,0,0.0,Node_C,Node_D,0.225291,0.025767
Link_Node_A_Node_B,0.0601,5870,1069,1,0.1374,Node_A,Node_B,0.101261,0.139691
Link_Node_A_Node_C,0.02,5754,1150,0,0.0,Node_A,Node_C,0.239737,0.0
Link_Node_B_Node_D,0.0187,5011,1002,0,0.0,Node_B,Node_D,0.213579,0.0
Link_Node_C_Node_D,0.0111,6025,1205,0,0.0,Node_C,Node_D,0.292786,0.0
Link_Node_A_Node_B,0.0284,6309,1261,0,0.0,Node_A,Node_B,0.226186,0.036678
Link_Node_A_Node_C,0.0107,5754,1150,0,0.0,Node_A,Node_C,0.281524,0.0
Link_Node_B_Node_D,0.029,5011,1002,0,0.0,Node_B,Node_D,0.177684,0.031114
Link_Node_C_Node_D,0.0223,6025,1205,0,0.0,Node_C,Node_D,0.241121,0.009937
Link_Node_A_Node_B,0.0133,6309,1261,0,0.0,Node_A,Node_B,0.295149,0.0
Link_Node_A_Node_C,0.0118,5754,1150,0,0.0,Node_A,Node_C,0.276227,0.0
Link_Node_B_Node_D,0.0471,4324,786,1,0.1142,Node_B,Node_D,0.104314,0.073128
Link_Node_C_Node_D,0.0118,6025,1205,0,0.0,Node_C,Node_D,0.28927,0.0
Link_Node_A_Node_B,0.0201,6309,1261,0,0.0,Node_A,Node_B,0.262405,0.000459
Link_Node_A_Node_C,0.0357,5330,934,1,0.2494,Node_A,Node_C,0.162868,0.054646
Link_Node_B_Node_D,0.0124,5011,1002,0,0.0,Node_B,Node_D,0.238104,0.0
Link_Node_C_Node_D,0.0275,6025,1205,0,0.0,Node_C,Node_D,0.219625,0.031432
Link_Node_A_Node_B,0.0201,6309,1261,0,0.0,Node_A,Node_B,0.262405,0.000459
Link_Node_A_Node_C,0.0257,5754,1150,0,0.0,Node_A,Node_C,0.216693,0.023044
Link_Node_B_Node_D,0.0205,5011,1002,0,0.0,Node_B,Node_D,0.206981,0.001817
Link_Node_C_Node_D,0.0277,6025,1205,0,0.0,Node_C,Node_D,0.218823,0.032235
Link_Node_A_Node_B,0.0138,6309,1261,0,0.0,Node_A,Node_B,0.29262,0.0
Link_Node_A_Node_C,0.0233,5754,1150,0,0.0,Node_A,Node_C,0.226206,0.013532
Link_Node_B_Node_D,0.0138,5011,1002,0,0.0,Node_B,Node_D,0.232434,0.0
Link_Node_C_Node_D,0.2239,3128,239,1,0.9092,Node_C,Node_D,0.0,0.116917
Link_Node_A_Node_B,0.0105,6309,1261,0,0.0,Node_A,Node_B,0.309751,0.0
Link_Node_A_Node_C,0.0438,5276,946,1,0.1779,Node_A,Node_C,0.136755,0.079301
Link_Node_B_Node_D,0.045,4488,706,1,0.1182,Node_B,Node_D,0.11118,0.069179
Link_Node_C_Node_D,0.0177,6025,1205,0,0.0,Node_C,Node_D,0.261299,0.0
Link_Node_A_Node_B,0.0196,6309,1261,0,0.0,Node_A,Node_B,0.264705,0.0
Link_Node_A_Node_C,0.0232,5754,1150,0,0.0,Node_A,Node_C,0.226608,0.013129
Link_Node_B_Node_D,0.0279,5011,1002,0,0.0,Node_B,Node_D,0.181323,0.027475
Link_Node_C_Node_D,0.0193,6025,1205,0,0.0,Node_C,Node_D,0.254141,0.0
Link_Node_A_Node_B,0.0284,6309,1261,0,0.0,Node_A,Node_B,0.226186,0.036678
Link_Node_A_Node_C,0.0192,5754,1150,0,0.0,Node_A,Node_C,0.243104,0.0
Link_Node_B_Node_D,0.0154,5011,1002,0,0.0,Node_B,Node_D,0.226119,0.0
Link_Node_C_Node_D,0.0109,6025,1205,0,0.0,Node_C,Node_D,0.293799,0.0
Link_Node_A_Node_B,0.0205,6309,1261,0,0.0,Node_A,Node_B,0.260576,0.002288
Link_Node_A_Node_C,0.018,5754,1150,0,0.0,Node_A,Node_C,0.248224,0.0
Link_Node_B_Node_D,0.0285,5011,1002,0,0.0,Node_B,Node_D,0.179333,0.029465
Link_Node_C_Node_D,0.0298,6025,1205,0,0.0,Node_C,Node_D,0.210495,0.040563
Link_Node_A_Node_B,0.0127,6309,1261,0,0.0,Node_A,Node_B,0.298213,0.0
Link_Node_A_Node_C,0.0298,5754,1150,0,0.0,Node_A,Node_C,0.201004,0.038734
Link_Node_B_Node_D,0.0207,5011,1002,0,0.0,Node_B,Node_D,0.206257,0.002541
Link_Node_C_Node_D,0.0277,6025,1205,0,0.0,Node_C,Node_D,0.218823,0.032235
